CLAIM DATE,TRADECODE,STATE,Completed,EasePlacing,TimetoSolution,CompleteSolution,ContractorKnowledge,ProfessionalContracter,KeptInformed,OverallSat,RenewalLiklhd,channel,cont_id,q10new,RenewalDate,Renewal,CustSatQual
1/22/2013,M,CO,2,4,5,5,5,5,1,2,2,Real Estate,10352462001,5,NA,0,Dissatisfied
1/22/2013,Air Conditioning,PA,1,5,4,5,5,5,4,5,5,Renewal,10298550803,10,NA,0,Very Satisfied
1/22/2013,Appliance,CA,1,5,5,5,5,5,5,5,3,Real Estate,10355323001,10,NA,0,Very Satisfied
1/22/2013,Plumbing,CA,1,5,NA,NA,NA,NA,NA,5,5,Renewal,10172059313,5,NA,0,Very Satisfied
1/22/2013,Air Conditioning,TX,1,5,4,4,4,5,5,5,5,Renewal,10060898307,8,NA,0,Very Satisfied
1/22/2013,Plumbing,CA,2,5,1,1,5,5,1,1,1,Real Estate,10338582001,3,NA,0,Very Dissatisfied
1/22/2013,Air Conditioning,CA,2,1,1,1,1,1,1,1,1,Real Estate,10335112801,0,NA,0,Very Dissatisfied
1/22/2013,Appliance,FL,2,5,5,9,5,5,5,5,4,Real Estate,10361246901,9,NA,0,Very Satisfied
1/22/2013,Electrical,CA,2,5,4,4,4,4,4,4,3,Real Estate,10337222501,8,NA,0,Satisfied
1/23/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Real Estate,10304997901,10,NA,0,Very Satisfied
1/23/2013,Plumbing,TX,1,5,4,3,3,4,3,3,4,Real Estate,10348198301,8,NA,0,Neutral
1/23/2013,Pool or Spa,FL,2,5,1,1,1,1,1,1,2,Direct To Consumer,10356740401,1,NA,0,Very Dissatisfied
1/23/2013,Plumbing,GA,1,5,5,5,4,3,5,5,4,Real Estate,10354692501,10,NA,0,Very Satisfied
1/23/2013,Air Conditioning,AZ,2,3,2,1,1,1,1,1,3,Real Estate,10360699301,0,NA,0,Very Dissatisfied
1/23/2013,Plumbing,CA,1,5,5,5,5,2,4,4,4,Direct To Consumer,10357246701,9,NA,0,Satisfied
1/23/2013,Appliance,CA,1,5,5,5,5,5,5,5,4,Direct To Consumer,10356705901,8,NA,0,Very Satisfied
1/23/2013,Electrical,MS,1,5,5,5,5,5,5,5,5,Renewal,10269067404,10,NA,0,Very Satisfied
1/23/2013,Appliance,CA,1,5,5,5,5,5,5,5,1,Real Estate,10335090001,9,NA,0,Very Satisfied
1/23/2013,Air Conditioning,UT,1,2,1,3,5,5,1,2,2,Real Estate,10343972201,2,NA,0,Dissatisfied
1/23/2013,Appliance,AR,2,4,1,1,3,1,1,1,1,Renewal,10315563802,1,NA,0,Very Dissatisfied
1/24/2013,Plumbing,AZ,1,5,5,5,5,5,5,5,5,Renewal,10305140603,10,NA,0,Very Satisfied
1/24/2013,Appliance,AZ,1,5,1,3,5,5,3,4,1,Renewal,10306599402,3,NA,0,Satisfied
1/24/2013,M,CA,2,5,1,2,1,1,2,4,1,Real Estate,10353988801,0,NA,0,Satisfied
1/24/2013,Air Conditioning,KY,1,5,5,5,5,5,5,5,5,Real Estate,10361311201,10,NA,0,Very Satisfied
1/24/2013,Air Conditioning,AZ,2,5,5,4,5,5,4,4,5,Real Estate,10339768401,10,NA,0,Satisfied
1/24/2013,M,GA,1,5,5,5,5,5,5,5,5,Real Estate,10341645701,10,NA,0,Very Satisfied
1/24/2013,Appliance,TX,2,5,NA,NA,NA,NA,NA,5,2,Renewal,10039704405,10,NA,0,Very Satisfied
1/24/2013,M,CA,2,4,NA,NA,NA,NA,NA,4,3,Direct To Consumer,10355964201,7,NA,0,Satisfied
1/25/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Renewal,10134519906,10,NA,0,Very Satisfied
1/25/2013,Electrical,CA,1,NA,NA,NA,NA,NA,NA,5,NA,Direct To Consumer,10306759902,9,NA,0,Very Satisfied
1/25/2013,Plumbing,CA,1,3,2,4,3,4,4,2,1,Real Estate,10355534501,2,NA,0,Dissatisfied
1/25/2013,Air Conditioning,VA,2,5,NA,NA,NA,NA,NA,5,5,Direct To Consumer,10343346301,10,NA,0,Very Satisfied
1/25/2013,Plumbing,TX,2,2,2,1,1,1,2,2,1,Real Estate,10343805201,4,NA,0,Dissatisfied
1/25/2013,Appliance,HI,1,5,5,5,5,5,5,5,5,Direct To Consumer,10318389202,10,NA,0,Very Satisfied
1/25/2013,Appliance,CA,1,4,5,5,5,5,5,5,5,Renewal,10328784702,10,NA,0,Very Satisfied
1/26/2013,Plumbing,FL,2,3,1,1,1,3,9,1,1,Real Estate,10357429801,0,NA,0,Very Dissatisfied
1/26/2013,Plumbing,CA,1,5,5,5,5,3,5,4,5,Renewal,10278094104,10,NA,0,Satisfied
1/26/2013,Plumbing,TX,1,5,4,4,5,5,4,2,5,Direct To Consumer,10241607104,8,NA,0,Dissatisfied
1/26/2013,Plumbing,TX,1,1,1,1,9,9,1,1,1,Real Estate,10361297301,0,NA,0,Very Dissatisfied
1/27/2013,Appliance,OH,1,5,5,5,5,5,5,5,4,Renewal,10008143505,8,NA,0,Very Satisfied
1/27/2013,Air Conditioning,UT,1,5,1,1,1,1,1,1,1,Real Estate,10359634401,0,NA,0,Very Dissatisfied
1/27/2013,M,TX,1,5,5,1,1,1,1,1,2,Direct To Consumer,10355060001,4,NA,0,Very Dissatisfied
1/28/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10329161702,10,NA,0,Very Satisfied
1/28/2013,Appliance,TN,1,5,5,5,5,5,5,5,5,Real Estate,10348457101,10,NA,0,Very Satisfied
1/28/2013,Electrical,CA,2,1,1,1,1,1,1,1,1,Renewal,10261755004,0,NA,0,Very Dissatisfied
1/28/2013,Air Conditioning,TX,1,5,3,5,5,5,4,5,3,Real Estate,10357093301,9,NA,0,Very Satisfied
1/28/2013,Air Conditioning,CA,1,5,3,4,4,3,5,3,4,Real Estate,10361610001,10,NA,0,Neutral
1/28/2013,Plumbing,VA,1,4,5,5,5,5,3,5,5,Renewal,10257445604,5,NA,0,Very Satisfied
1/28/2013,M,OH,2,4,1,1,9,2,2,2,1,Real Estate,10338944801,3,NA,0,Dissatisfied
1/28/2013,Air Conditioning,PA,1,4,1,5,5,5,4,5,1,Real Estate,10334186201,8,NA,0,Very Satisfied
1/28/2013,M,AZ,1,4,5,5,5,5,5,4,5,Real Estate,10336037901,9,NA,0,Satisfied
1/28/2013,Plumbing,CA,2,3,1,1,1,1,1,1,1,Real Estate,10332769201,0,NA,0,Very Dissatisfied
1/28/2013,Air Conditioning,VA,1,4,5,4,4,5,5,5,4,Real Estate,10342405701,9,NA,0,Very Satisfied
1/28/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,5,Real Estate,10362027401,10,NA,0,Very Satisfied
1/28/2013,Electrical,TX,1,5,5,5,5,5,5,5,1,Real Estate,10358668101,10,NA,0,Very Satisfied
1/28/2013,M,CA,2,1,1,1,1,1,1,1,1,Real Estate,10343492701,0,NA,0,Very Dissatisfied
1/28/2013,Appliance,NE,2,9,9,9,9,3,9,9,3,Real Estate,10361469101,97,NA,0,Very Dissatisfied
1/28/2013,Appliance,TX,1,5,5,5,5,5,5,5,3,Real Estate,10359856801,10,NA,0,Very Satisfied
1/28/2013,M,CA,2,5,1,1,5,5,1,2,2,Renewal,10257919603,0,NA,0,Dissatisfied
1/28/2013,Electrical,OR,1,9,5,5,5,5,5,5,2,Real Estate,10361694301,10,NA,0,Very Satisfied
1/28/2013,Air Conditioning,HI,1,4,3,3,3,2,2,3,2,Direct To Consumer,10355965401,5,NA,0,Neutral
1/28/2013,M,UT,1,5,5,5,5,5,5,5,5,Real Estate,10338449501,10,NA,0,Very Satisfied
1/28/2013,Air Conditioning,NV,1,5,4,5,5,5,3,3,3,Real Estate,10361572001,8,NA,0,Neutral
1/29/2013,Plumbing,UT,1,5,5,5,5,5,4,5,3,Real Estate,10360355301,10,NA,0,Very Satisfied
1/29/2013,Air Conditioning,CA,2,5,NA,NA,NA,NA,NA,1,4,Real Estate,10337328301,5,NA,0,Very Dissatisfied
1/29/2013,Septic Tank,OK,1,1,1,1,5,5,1,1,1,Real Estate,10361923201,0,NA,0,Very Dissatisfied
1/29/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,3,Real Estate,10361877601,10,NA,0,Very Satisfied
1/29/2013,Plumbing,CA,1,5,3,5,5,5,3,4,3,Renewal,10293670603,8,NA,0,Satisfied
1/29/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10317303402,10,NA,0,Very Satisfied
1/29/2013,Appliance,TX,2,4,1,1,4,3,1,1,2,Real Estate,10356421301,2,NA,0,Very Dissatisfied
1/29/2013,Plumbing,FL,1,3,3,3,3,3,3,4,3,Renewal,10289658403,3,NA,0,Satisfied
1/29/2013,Electrical,HI,2,5,5,5,5,5,5,5,5,Real Estate,10360945001,10,NA,0,Very Satisfied
1/29/2013,Air Conditioning,CA,1,NA,NA,NA,NA,NA,NA,1,NA,Renewal,10309608902,0,NA,0,Very Dissatisfied
1/29/2013,Plumbing,CA,1,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate,10361689701,NA,NA,0,Very Dissatisfied
1/29/2013,Plumbing,CA,1,5,2,3,3,1,2,4,3,Renewal,10283528503,5,NA,0,Satisfied
1/29/2013,Appliance,PA,2,2,1,1,1,1,1,3,3,Renewal,10257432404,5,NA,0,Neutral
1/29/2013,Appliance,CA,2,2,1,1,1,1,1,1,1,Direct To Consumer,10145673302,0,NA,0,Very Dissatisfied
1/29/2013,Plumbing,PA,1,4,1,1,1,1,4,3,1,Real Estate,10362042701,6,NA,0,Neutral
1/29/2013,M,CA,1,5,5,9,5,5,5,5,3,Real Estate,10346201601,97,NA,0,Very Satisfied
1/29/2013,Air Conditioning,WA,1,4,9,9,9,9,9,3,5,Renewal,10318052202,8,NA,0,Neutral
1/30/2013,Appliance,CA,2,5,9,9,3,2,1,9,3,Real Estate,10361205001,97,NA,0,Very Dissatisfied
1/30/2013,Air Conditioning,TX,2,1,1,1,1,1,1,1,1,Direct To Consumer,10351632401,0,NA,0,Very Dissatisfied
1/30/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10355149901,10,NA,0,Very Satisfied
1/30/2013,Air Conditioning,FL,2,1,1,1,1,1,1,1,1,Real Estate,10331702201,0,NA,0,Very Dissatisfied
1/30/2013,M,UT,2,4,1,1,1,2,1,1,1,Real Estate,10354427201,0,NA,0,Very Dissatisfied
1/30/2013,Appliance,OH,2,3,3,1,4,4,2,2,1,Real Estate,10358887401,3,NA,0,Dissatisfied
1/30/2013,Plumbing,WA,1,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate,10354279501,NA,NA,0,Very Dissatisfied
1/30/2013,M,OR,2,4,4,3,5,5,4,4,1,Direct To Consumer,10311904002,7,NA,0,Satisfied
1/30/2013,Appliance,CA,1,5,5,5,5,5,5,5,5,Real Estate,10348575501,10,NA,0,Very Satisfied
1/30/2013,Appliance,CA,1,5,5,5,5,5,5,5,4,Renewal,10171285213,10,NA,0,Very Satisfied
1/31/2013,Plumbing,UT,1,5,1,2,3,3,2,2,1,Real Estate,10353454501,1,NA,0,Dissatisfied
1/31/2013,Air Conditioning,IN,2,5,9,1,1,1,1,1,3,Real Estate,10361433801,5,NA,0,Very Dissatisfied
1/31/2013,Plumbing,AZ,1,2,1,3,2,2,1,3,1,Renewal,10308668902,0,NA,0,Neutral
1/31/2013,Air Conditioning,TN,1,5,4,3,9,9,1,9,5,Renewal,10291189103,8,NA,0,Very Dissatisfied
1/31/2013,Appliance,CA,1,5,5,5,5,5,5,5,5,Real Estate,10361361401,10,NA,0,Very Satisfied
1/31/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10033579206,10,NA,0,Very Satisfied
1/31/2013,Appliance,FL,2,5,4,2,3,3,2,3,3,Real Estate,10356533001,5,NA,0,Neutral
1/31/2013,Appliance,AZ,1,5,5,5,9,2,4,4,4,Real Estate,10357072001,9,NA,0,Satisfied
1/31/2013,Appliance,MI,1,5,3,3,3,3,4,3,4,Real Estate,10341073801,7,NA,0,Neutral
1/31/2013,Appliance,TX,2,NA,NA,NA,NA,NA,NA,NA,NA,Renewal,10274600803,NA,NA,0,Very Dissatisfied
1/31/2013,Air Conditioning,SC,1,5,5,4,4,4,5,5,3,Real Estate,10354122801,7,NA,0,Very Satisfied
2/1/2013,Plumbing,AZ,1,3,4,4,4,4,5,4,4,Real Estate,10362576101,6,NA,0,Satisfied
2/1/2013,Plumbing,NC,1,3,4,4,5,5,9,5,4,Real Estate,10354740301,10,NA,0,Very Satisfied
2/1/2013,Plumbing,CA,1,2,5,5,4,3,1,3,1,Real Estate,10344053001,3,NA,0,Neutral
2/1/2013,Air Conditioning,TX,1,3,NA,NA,NA,NA,NA,5,3,Real Estate,10360570801,9,NA,0,Very Satisfied
2/1/2013,Plumbing,KS,1,5,3,1,1,2,2,1,2,Renewal,10285481803,0,NA,0,Very Dissatisfied
2/1/2013,Air Conditioning,TX,2,5,9,9,2,1,5,4,3,Real Estate,10332498701,8,NA,0,Satisfied
2/1/2013,Electrical,TX,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10361266901,10,NA,0,Very Satisfied
2/1/2013,Appliance,CA,1,NA,NA,NA,NA,NA,NA,4,4,Real Estate,10359292601,9,NA,0,Satisfied
2/2/2013,Plumbing,VA,1,5,5,5,5,5,5,5,5,Real Estate,10336241901,10,NA,0,Very Satisfied
2/2/2013,Electrical,TX,1,5,5,5,5,5,5,5,5,Direct To Consumer,10343959601,8,NA,0,Very Satisfied
2/2/2013,Appliance,AZ,1,4,5,5,5,5,4,5,4,Renewal,10316339702,8,NA,0,Very Satisfied
2/2/2013,Plumbing,TX,1,2,2,1,1,1,1,1,1,Renewal,10242526405,0,NA,0,Very Dissatisfied
2/2/2013,Plumbing,UT,1,4,5,5,4,5,5,5,4,Real Estate,10336153301,8,NA,0,Very Satisfied
2/2/2013,Air Conditioning,VA,1,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10264993303,10,NA,0,Very Satisfied
2/2/2013,Plumbing,OH,1,3,1,1,5,5,1,1,2,Real Estate,10336214101,1,NA,0,Very Dissatisfied
2/3/2013,Plumbing,OH,1,4,3,3,1,1,3,2,1,Real Estate,10354665601,6,NA,0,Dissatisfied
2/3/2013,Appliance,MD,1,5,4,5,5,5,5,5,5,Direct To Consumer,10343924701,10,NA,0,Very Satisfied
2/6/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Real Estate,10360510301,10,NA,0,Very Satisfied
2/6/2013,Plumbing,AZ,1,5,5,5,5,5,5,5,3,Real Estate,10352287201,10,NA,0,Very Satisfied
2/6/2013,Plumbing,MI,1,5,5,2,1,1,2,1,1,Real Estate,10333215401,1,NA,0,Very Dissatisfied
2/6/2013,Air Conditioning,CA,2,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate,10336881801,NA,NA,0,Very Dissatisfied
2/6/2013,Electrical,AZ,1,5,5,5,5,5,5,5,4,Real Estate,10334976901,9,NA,0,Very Satisfied
2/6/2013,Appliance,CA,1,5,5,5,5,5,5,4,1,Real Estate,10359668601,5,NA,0,Satisfied
2/6/2013,Plumbing,UT,2,4,2,2,3,1,3,2,2,Real Estate,10361610301,97,NA,0,Dissatisfied
2/6/2013,Plumbing,OR,1,5,5,5,5,5,4,5,3,Renewal,10291876803,5,NA,0,Very Satisfied
2/6/2013,Appliance,CA,2,4,1,1,5,5,1,3,2,Real Estate,10360255201,2,NA,0,Neutral
2/6/2013,Plumbing,TN,2,5,4,3,2,5,4,4,3,Renewal,10316317802,0,NA,0,Satisfied
2/6/2013,Electrical,OR,1,4,1,1,1,3,3,3,2,Real Estate,10360072701,6,NA,0,Neutral
2/6/2013,Air Conditioning,TX,2,1,1,1,1,1,1,1,1,Real Estate,10341497001,0,NA,0,Very Dissatisfied
2/7/2013,Plumbing,CA,2,4,3,1,1,1,3,2,2,Real Estate,10360827201,2,NA,0,Dissatisfied
2/7/2013,Appliance,TN,1,5,5,5,5,5,5,5,4,Renewal,10311194602,9,NA,0,Very Satisfied
2/7/2013,Appliance,OH,1,5,5,5,5,5,5,5,4,Real Estate,10350056401,10,NA,0,Very Satisfied
2/7/2013,M,FL,2,NA,NA,NA,NA,NA,NA,1,1,Renewal,10317304102,0,NA,0,Very Dissatisfied
2/7/2013,Plumbing,GA,2,3,3,2,4,3,1,3,1,Real Estate,10355515401,6,NA,0,Neutral
2/7/2013,M,MS,2,5,5,1,1,1,3,5,5,Renewal,10326036202,10,NA,0,Very Satisfied
2/7/2013,Air Conditioning,VA,1,2,2,2,2,1,1,4,2,Renewal,10273137204,6,NA,0,Satisfied
2/7/2013,Appliance,CA,1,5,4,1,1,4,4,4,3,Real Estate,10334108001,9,NA,0,Satisfied
2/7/2013,Appliance,VA,2,1,1,1,3,3,1,1,1,Real Estate,10356414501,0,NA,0,Very Dissatisfied
2/7/2013,Air Conditioning,OH,1,5,9,4,5,5,5,5,3,Real Estate,10350254801,10,NA,0,Very Satisfied
2/7/2013,Appliance,VA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10358106801,10,NA,0,Very Satisfied
2/8/2013,Appliance,CA,1,5,3,5,5,5,5,2,2,Real Estate,10361206401,5,NA,0,Dissatisfied
2/8/2013,Appliance,TX,1,5,5,5,5,5,5,5,1,Real Estate,10334511301,9,NA,0,Very Satisfied
2/8/2013,Plumbing,TX,2,4,1,1,1,1,1,1,2,Renewal,10050788213,3,NA,0,Very Dissatisfied
2/8/2013,Air Conditioning,CA,2,5,1,1,1,2,1,1,1,Renewal,10223352005,0,NA,0,Very Dissatisfied
2/8/2013,M,UT,1,1,1,1,5,5,1,1,1,Real Estate,10347228201,0,NA,0,Very Dissatisfied
2/9/2013,Plumbing,FL,1,5,5,5,5,5,5,5,2,Real Estate,10334848101,8,NA,0,Very Satisfied
2/9/2013,M,AZ,1,5,5,5,1,1,4,4,3,Real Estate,10357753201,9,NA,0,Satisfied
2/9/2013,Plumbing,VA,1,5,5,4,5,5,5,4,3,Direct To Consumer,10349387501,8,NA,0,Satisfied
2/9/2013,M,MI,1,4,5,5,5,4,3,9,1,Real Estate,10358765801,2,NA,0,Very Dissatisfied
2/9/2013,Appliance,NV,1,4,2,4,4,4,2,5,4,Renewal,10314138702,8,NA,0,Very Satisfied
2/9/2013,Appliance,CO,2,4,4,3,4,4,2,4,4,Renewal,10246304505,8,NA,0,Satisfied
2/9/2013,Air Conditioning,CA,1,4,3,3,3,3,3,4,1,Real Estate,10333363901,4,NA,0,Satisfied
2/10/2013,Plumbing,OH,1,5,3,5,5,5,3,5,3,Real Estate,10334203601,7,NA,0,Very Satisfied
2/11/2013,Appliance,TX,2,4,5,1,9,9,5,4,3,Real Estate,10343907901,97,NA,0,Satisfied
2/11/2013,Appliance,VA,2,4,1,1,3,3,1,1,3,Real Estate,10336364701,0,NA,0,Very Dissatisfied
2/11/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Renewal,10259591804,10,NA,0,Very Satisfied
2/11/2013,Air Conditioning,KY,1,5,5,5,5,5,5,5,5,Direct To Consumer,10361868701,10,NA,0,Very Satisfied
2/11/2013,Plumbing,CA,1,5,5,5,5,5,4,5,5,Renewal,10324047902,9,NA,0,Very Satisfied
2/11/2013,Electrical,GA,2,4,1,1,4,4,1,1,1,Direct To Consumer,10353012301,0,NA,0,Very Dissatisfied
2/11/2013,Roof,CA,1,4,4,4,5,5,3,4,4,Real Estate,10356058801,7,NA,0,Satisfied
2/11/2013,M,CA,2,4,3,1,5,5,1,2,1,Direct To Consumer,10360949201,1,NA,0,Dissatisfied
2/11/2013,Appliance,TX,1,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10039608906,10,NA,0,Very Satisfied
2/11/2013,Appliance,VA,1,5,5,5,5,5,5,5,5,Renewal,10327606702,10,NA,0,Very Satisfied
2/11/2013,Garage Door Opener,UT,1,4,4,4,4,4,4,5,3,Renewal,10203235410,5,NA,0,Very Satisfied
2/11/2013,Air Conditioning,MS,1,5,5,5,5,5,5,5,1,Real Estate,10325710901,10,NA,0,Very Satisfied
2/11/2013,Appliance,MS,1,5,1,5,5,5,5,4,5,Direct To Consumer,10343224601,10,NA,0,Satisfied
2/11/2013,Appliance,TX,2,5,1,1,4,2,3,1,1,Real Estate,10334956801,0,NA,0,Very Dissatisfied
2/11/2013,Air Conditioning,CA,1,5,3,3,1,3,9,4,3,Real Estate,10340310101,97,NA,0,Satisfied
2/11/2013,M,OR,2,5,9,9,9,9,5,5,5,Real Estate,10347672001,10,NA,0,Very Satisfied
2/11/2013,M,CA,2,5,4,4,2,2,3,2,2,Real Estate,10359754501,97,NA,0,Dissatisfied
2/12/2013,Air Conditioning,CA,2,5,1,1,1,1,3,2,2,Renewal,10313515002,6,NA,0,Dissatisfied
2/12/2013,Plumbing,TX,2,3,2,1,2,1,4,1,1,Real Estate,10333360901,0,NA,0,Very Dissatisfied
2/12/2013,Electrical,CA,2,3,2,1,1,1,1,1,1,Real Estate,10337121201,0,NA,0,Very Dissatisfied
2/12/2013,Plumbing,VA,1,3,1,1,1,1,1,1,1,Renewal,10311062102,0,NA,0,Very Dissatisfied
2/12/2013,M,ID,1,4,4,4,4,3,3,3,2,Real Estate,10338444601,4,NA,0,Neutral
2/12/2013,Appliance,MD,2,4,1,1,1,1,3,3,1,Real Estate,10312938201,2,NA,0,Neutral
2/12/2013,Plumbing,CA,1,5,1,1,1,1,1,1,1,Real Estate,10340461901,2,NA,0,Very Dissatisfied
2/12/2013,Appliance,UT,1,5,5,1,2,1,4,2,1,Real Estate,10334886501,2,NA,0,Dissatisfied
2/12/2013,Appliance,AZ,1,5,5,5,5,5,5,5,5,Real Estate,10332099201,10,NA,0,Very Satisfied
2/12/2013,Appliance,CA,2,3,9,1,2,2,3,2,1,Real Estate,10331360801,0,NA,0,Dissatisfied
2/12/2013,Air Conditioning,CA,2,5,1,1,9,4,1,1,1,Direct To Consumer,10359665201,3,NA,0,Very Dissatisfied
2/12/2013,Electrical,TX,1,5,4,4,3,3,3,4,4,Renewal,10318475402,8,NA,0,Satisfied
2/12/2013,Appliance,UT,1,NA,NA,NA,NA,NA,NA,NA,NA,Renewal,10325245702,NA,NA,0,Very Dissatisfied
2/12/2013,M,CA,2,5,5,5,5,5,3,4,2,Real Estate,10336977901,8,NA,0,Satisfied
2/12/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,1,Real Estate,10361026401,4,NA,0,Very Satisfied
2/12/2013,Plumbing,CA,1,3,3,3,5,5,4,2,1,Real Estate,10349234301,0,NA,0,Dissatisfied
2/13/2013,Air Conditioning,NC,1,5,5,5,5,5,4,5,4,Real Estate,10354692901,10,NA,0,Very Satisfied
2/13/2013,M,CA,1,5,5,5,5,5,5,5,4,Real Estate,10340267301,10,NA,0,Very Satisfied
2/13/2013,Air Conditioning,CA,2,NA,NA,NA,NA,NA,NA,NA,NA,Renewal,10175681506,NA,NA,0,Very Dissatisfied
2/13/2013,Plumbing,TN,1,NA,NA,NA,NA,NA,NA,5,5,Renewal,10067745307,10,NA,0,Very Satisfied
2/13/2013,Plumbing,CA,1,2,NA,NA,NA,NA,NA,2,3,Renewal,10320741502,0,NA,0,Dissatisfied
2/13/2013,M,CA,2,NA,NA,NA,NA,NA,NA,3,NA,Real Estate,10335091501,7,NA,0,Neutral
2/13/2013,Garage Door Opener,CA,1,4,4,4,4,3,3,4,4,Renewal,10286965703,8,NA,0,Satisfied
2/13/2013,Plumbing,VA,1,9,3,1,1,1,2,1,1,Real Estate,10335169801,0,NA,0,Very Dissatisfied
2/13/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10032876006,9,NA,0,Very Satisfied
2/13/2013,Air Conditioning,NM,1,5,5,5,5,5,5,5,2,Real Estate,10337519901,10,NA,0,Very Satisfied
2/13/2013,Appliance,GA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10263231103,10,NA,0,Very Satisfied
2/13/2013,Air Conditioning,MS,1,5,2,4,5,5,5,2,5,Real Estate,10247143601,8,NA,0,Dissatisfied
2/13/2013,Plumbing,CA,1,4,2,4,4,3,2,4,2,Real Estate,10361051301,7,NA,0,Satisfied
2/15/2013,Plumbing,VA,1,5,4,5,5,5,5,5,5,Renewal,10299659403,10,NA,0,Very Satisfied
2/15/2013,Garage Door Opener,WY,1,4,1,4,5,5,2,1,1,Real Estate,10363564001,2,NA,0,Very Dissatisfied
2/15/2013,Plumbing,TX,1,4,3,3,3,3,3,3,3,Real Estate,10354445701,6,NA,0,Neutral
2/15/2013,Garage Door Opener,TX,2,1,1,1,5,5,1,1,1,Real Estate,10363376301,0,NA,0,Very Dissatisfied
2/15/2013,Plumbing,CA,1,5,5,5,5,5,3,5,4,Real Estate,10362526701,8,NA,0,Very Satisfied
2/15/2013,Plumbing,KY,1,1,2,5,5,5,2,5,2,Direct To Consumer,10351332301,0,NA,0,Very Satisfied
2/15/2013,M,CA,1,5,5,5,5,5,5,5,5,Renewal,10301521503,10,NA,0,Very Satisfied
2/15/2013,M,UT,1,5,2,5,3,5,3,2,1,Renewal,10327413802,3,NA,0,Dissatisfied
2/16/2013,Appliance,TX,1,5,1,5,5,5,1,2,1,Direct To Consumer,10352710801,2,NA,0,Dissatisfied
2/16/2013,Plumbing,PA,1,5,3,1,3,1,4,2,3,Real Estate,10363167001,3,NA,0,Dissatisfied
2/16/2013,Appliance,MD,2,NA,NA,NA,NA,NA,NA,NA,NA,Renewal,10074587107,NA,NA,0,Very Dissatisfied
2/16/2013,Electrical,TX,1,4,5,5,5,5,3,5,3,Real Estate,10337643901,8,NA,0,Very Satisfied
2/16/2013,Air Conditioning,TX,1,NA,NA,NA,NA,NA,NA,NA,NA,Real Estate,10331831001,NA,NA,0,Very Dissatisfied
2/16/2013,Air Conditioning,VA,1,3,2,2,1,1,3,2,3,Direct To Consumer,10341495401,4,NA,0,Dissatisfied
2/16/2013,Plumbing,CA,1,NA,NA,NA,NA,NA,NA,3,NA,Real Estate,10354923401,5,NA,0,Neutral
2/17/2013,Plumbing,CA,1,2,1,1,2,1,1,1,2,Renewal,10241804205,3,NA,0,Very Dissatisfied
2/17/2013,Plumbing,AZ,1,4,3,5,5,5,3,5,4,Real Estate,10338053801,9,NA,0,Very Satisfied
2/17/2013,Air Conditioning,MS,1,5,5,5,5,5,3,5,1,Real Estate,10334829301,9,NA,0,Very Satisfied
2/17/2013,Appliance,CA,1,5,4,4,5,5,4,5,2,Real Estate,10337388701,8,NA,0,Very Satisfied
2/17/2013,M,CA,1,3,3,1,3,3,3,1,1,Real Estate,10346637101,0,NA,0,Very Dissatisfied
2/17/2013,Air Conditioning,TN,2,1,1,1,5,5,3,2,3,Renewal,10066583506,5,NA,0,Dissatisfied
2/17/2013,Air Conditioning,TN,1,5,5,5,5,5,5,5,5,Real Estate,10359522001,10,NA,0,Very Satisfied
2/18/2013,Air Conditioning,WY,1,5,5,4,5,4,5,5,4,Real Estate,10330193301,10,NA,0,Very Satisfied
2/18/2013,Plumbing,TX,2,3,1,1,2,3,2,1,1,Renewal,10274980004,0,NA,0,Very Dissatisfied
2/18/2013,Appliance,CA,1,5,1,2,4,4,4,4,1,Real Estate,10360940601,6,NA,0,Satisfied
2/18/2013,M,MD,1,4,5,5,5,5,5,5,3,Renewal,10077618406,7,NA,0,Very Satisfied
2/18/2013,M,AZ,2,1,1,1,3,5,1,1,1,Real Estate,10353339501,0,NA,0,Very Dissatisfied
2/18/2013,Garage Door Opener,CA,2,5,NA,NA,NA,NA,NA,1,1,Real Estate,10333416301,0,NA,0,Very Dissatisfied
2/18/2013,Air Conditioning,KY,1,5,5,5,5,5,5,5,3,Real Estate,10341599601,9,NA,0,Very Satisfied
